time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-09T22:36:14.800Z,33.8713333,-117.5016667,-0.53,0.92,ml,24,85,0.07151,0.21,ci,ci37823440,2017-03-10T01:30:23.303Z,"2km ESE of Home Gardens, CA",quarry blast,0.49,31.61,0.079,14,reviewed,ci,ci
2017-03-09T22:32:15.111Z,59.9841,-151.8205,56.6,1.5,ml,,,,0.28,ak,ak15455411,2017-03-09T22:38:17.561Z,"23km N of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2017-03-09T22:31:18.330Z,36.0016667,-118.3956667,3.34,2.21,ml,28,86,0.2944,0.16,ci,ci37823432,2017-03-10T03:35:06.730Z,"28km N of Kernville, CA",earthquake,0.26,2.06,0.156,62,reviewed,ci,ci
2017-03-09T22:26:15.440Z,33.5233333,-116.467,6.11,-0.09,ml,11,167,0.0345,0.09,ci,ci37823408,2017-03-10T00:42:31.077Z,"20km E of Anza, CA",earthquake,0.3,0.55,0.084,5,reviewed,ci,ci
2017-03-09T22:19:41.450Z,49.4765,-120.5036667,0.69,2.44,ml,11,287,1.156,0.4,uw,uw61239682,2017-03-09T23:42:39.020Z,"2km NNE of Princeton, Canada",earthquake,13.1,31.61,0.156,11,reviewed,uw,uw
2017-03-09T22:06:12.060Z,37.2938,-98.1665,5,2.8,mb_lg,,74,0.134,0.45,us,us1000880j,2017-03-09T23:50:04.040Z,"12km W of Harper, Kansas",earthquake,1.6,2,0.065,62,reviewed,us,us
2017-03-09T22:01:02.150Z,19.3811667,-155.2263333,30.925,2.23,md,59,44,0.01259,0.11,hv,hv61636536,2017-03-10T05:36:54.289Z,"5km SSE of Volcano, Hawaii",earthquake,0.37,0.49,0.08,23,reviewed,hv,hv
2017-03-09T21:41:52.971Z,61.0329,-152.3451,115.7,2.3,ml,,,,0.65,ak,ak15455370,2017-03-09T21:46:15.164Z,"64km NNE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-03-09T21:28:55.393Z,60.6907,-150.1903,34.1,2.3,ml,,,,0.63,ak,ak15455166,2017-03-09T21:36:41.103Z,"35km ENE of Sterling, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-09T21:26:06.480Z,36.108,-117.8588333,1.8,0.87,ml,12,100,0.01009,0.2,ci,ci37823368,2017-03-09T21:44:29.320Z,"11km NE of Coso Junction, CA",earthquake,0.41,0.32,0.217,10,reviewed,ci,ci
2017-03-09T21:24:37.660Z,37.4331667,-118.5533333,11.82,0.85,md,11,79,0.08025,0.06,nc,nc72772226,2017-03-10T01:39:03.968Z,"11km NW of West Bishop, California",earthquake,0.42,1.04,0.309,10,reviewed,nc,nc
2017-03-09T21:15:46.500Z,38.7518333,-122.7091667,1.3,1.17,md,24,71,0.01125,0.08,nc,nc72772221,2017-03-10T05:13:02.363Z,"4km SE of The Geysers, California",earthquake,0.21,0.34,0.188,5,reviewed,nc,nc
2017-03-09T21:12:35.050Z,18.9216667,-155.5371667,38.84,2.5,md,31,249,0.1364,0.08,hv,hv61636521,2017-03-09T22:29:30.930Z,"28km SE of Hawaiian Ocean View, Hawaii",earthquake,1.08,0.98,0.142,17,reviewed,hv,hv
2017-03-09T21:12:12.610Z,33.5201667,-116.4518333,6.81,0.57,ml,21,127,0.02207,0.2,ci,ci37823352,2017-03-09T21:44:45.548Z,"21km SW of La Quinta, CA",earthquake,0.39,0.65,0.078,13,reviewed,ci,ci
2017-03-09T20:57:06.080Z,38.8238335,-122.8003311,2.54,0.46,md,7,172,0.007623,0.02,nc,nc72772211,2017-03-09T22:33:05.160Z,"6km W of Cobb, California",earthquake,1.46,2.1,0.09,3,automatic,nc,nc
2017-03-09T20:53:13.060Z,37.6196667,-122.4753333,8.77,1.24,md,16,68,0.0175,0.05,nc,nc72772206,2017-03-10T00:42:01.859Z,"1km ENE of Pacifica, California",earthquake,0.34,0.42,0.114,8,reviewed,nc,nc
2017-03-09T20:47:11.884Z,38.0406,-118.8148,2.6,1,ml,11,181.58,0.035,0.1995,nn,nn00581474,2017-03-09T21:15:58.690Z,"43km ESE of Bridgeport, California",earthquake,,2.3,0.26,3,reviewed,nn,nn
2017-03-09T20:46:58.010Z,38.7893333,-122.7485,1.59,-0.06,md,8,145,0.01103,0.06,nc,nc72772201,2017-03-10T02:09:54.190Z,"1km NNE of The Geysers, California",earthquake,0.69,0.5,0.257,3,reviewed,nc,nc
2017-03-09T20:42:18.470Z,38.8118324,-122.819664,3.08,0.92,md,14,95,0.008001,0.03,nc,nc72772196,2017-03-09T21:12:01.999Z,"6km NW of The Geysers, California",earthquake,0.4,0.53,0.09,4,automatic,nc,nc
2017-03-09T20:39:15.060Z,36.5416667,-121.1341667,6.24,0.9,md,10,117,0.05592,0.03,nc,nc72772191,2017-03-10T02:11:03.022Z,"21km NE of Soledad, California",earthquake,0.31,0.8,0.247,10,reviewed,nc,nc
2017-03-09T20:08:04.830Z,-3.4436,130.8437,45.88,4.4,mb,,43,1.496,1.14,us,us100087z8,2017-03-09T21:05:52.040Z,"214km E of Amahai, Indonesia",earthquake,8,8,0.091,35,reviewed,us,us
2017-03-09T20:07:31.040Z,38.814,-122.8138333,2.42,0.46,md,20,109,0.00983,0.02,nc,nc72772186,2017-03-10T00:12:01.364Z,"6km NW of The Geysers, California",earthquake,0.22,0.43,0.354,5,reviewed,nc,nc
2017-03-09T19:59:51.873Z,63.7905,-147.6957,0,1.4,ml,,,,0.7,ak,ak15454923,2017-03-09T20:07:07.333Z,"62km E of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-09T19:53:08.126Z,38.1683,-119.0621,12.2,1.1,ml,8,225.2,0.338,0.1167,nn,nn00581463,2017-03-09T20:23:17.267Z,"17km ESE of Bridgeport, California",earthquake,,6.8,0,1,reviewed,nn,nn
2017-03-09T19:43:08.260Z,37.3228333,-122.0995,-0.31,0.99,md,8,107,0.01233,0.02,nc,nc72772176,2017-03-10T01:58:23.441Z,"3km S of Loyola, California",quarry blast,0.2,31.61,0.224,9,reviewed,nc,nc
2017-03-09T19:42:36.280Z,36.8669,-98.8204,3.94,2.5,mb_lg,,152,0.181,0.16,us,us100087yx,2017-03-09T20:11:02.686Z,"15km WNW of Alva, Oklahoma",earthquake,2.1,4.3,0.104,24,reviewed,us,us
2017-03-09T19:42:16.940Z,38.8201675,-122.8570023,3.4,0.86,md,15,146,0.007367,0.07,nc,nc72772171,2017-03-09T20:15:03.903Z,"9km WNW of The Geysers, California",earthquake,0.46,0.88,0.05,2,automatic,nc,nc
2017-03-09T19:32:40.120Z,-7.4562,126.8795,286.18,4.2,mb,,49,3.448,0.81,us,us100087yw,2017-03-09T20:48:32.040Z,"188km NE of Dili, East Timor",earthquake,7.7,7.5,0.093,33,reviewed,us,us
2017-03-09T19:29:13.160Z,33.3005,-116.7443333,16.45,1.23,ml,46,40,0.06547,0.15,ci,ci37823224,2017-03-09T21:44:20.940Z,"7km NNE of Lake Henshaw, CA",earthquake,0.18,0.4,0.192,33,reviewed,ci,ci
2017-03-09T19:21:17.462Z,59.5444,-154.2689,184,2.2,ml,,,,0.42,ak,ak15454866,2017-03-09T19:29:45.312Z,"43km ESE of Old Iliamna, Alaska",earthquake,,2,,,automatic,ak,ak
2017-03-09T19:14:09.860Z,45.0983333,-111.7171667,3.5,1.2,md,11,127,0.266,0.19,mb,mb80201834,2017-03-10T15:14:20.790Z,"28km SE of Virginia City, Montana",quarry blast,0.71,31.61,0.23,7,reviewed,mb,mb
2017-03-09T18:56:51.000Z,37.464,-118.6686667,14.32,1.74,md,35,109,0.1389,0.05,nc,nc72772166,2017-03-09T19:34:02.817Z,"22km WNW of West Bishop, California",earthquake,0.28,0.8,0.287,29,reviewed,nc,nc
2017-03-09T18:56:32.950Z,33.4885,-116.791,5.77,1.09,ml,44,39,0.08885,0.14,ci,ci37823216,2017-03-09T19:14:27.400Z,"8km NE of Aguanga, CA",earthquake,0.14,0.55,0.113,23,reviewed,ci,ci
2017-03-09T18:14:56.449Z,64.7566,-148.4185,5.3,1,ml,,,,0.47,ak,ak15454492,2017-03-09T18:25:14.622Z,"21km WSW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-03-09T18:12:02.370Z,46.8501667,-121.744,1.01,0.54,ml,6,218,0.02217,0.05,uw,uw61239567,2017-03-09T22:12:37.710Z,"27km NNW of Packwood, Washington",earthquake,0.96,0.54,0.476,5,reviewed,uw,uw
2017-03-09T17:59:03.130Z,64.7146,-149.1818,14.4,0.7,ml,,,,0.85,ak,ak15454480,2017-03-09T18:14:49.431Z,"15km NNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-03-09T17:38:48.910Z,38.7568333,-122.7241667,1.89,0.65,md,10,146,0.004784,0.08,nc,nc72772161,2017-03-10T01:43:01.974Z,"3km SE of The Geysers, California",earthquake,0.38,0.74,0.029,2,reviewed,nc,nc
2017-03-09T17:34:02.780Z,-31.7829,-71.5248,35.67,4.1,mb,,169,0.73,0.52,us,us100087y2,2017-03-09T22:10:40.374Z,"38km WSW of Illapel, Chile",earthquake,5,12.6,0.368,2,reviewed,us,us
2017-03-09T17:30:24.690Z,33.963,-117.143,15.01,1.42,ml,81,29,0.02925,0.14,ci,ci37823136,2017-03-09T19:06:17.610Z,"9km WSW of Calimesa, CA",earthquake,0.12,0.21,0.116,50,reviewed,ci,ci
2017-03-09T17:25:02.015Z,39.4617,-120.2705,10.4,0.1,ml,4,217.45,0.248,0.2412,nn,nn00581535,2017-03-10T00:14:26.583Z,"16km NNW of Truckee, California",earthquake,,14.4,0.14,2,reviewed,nn,nn
2017-03-09T17:20:26.510Z,-10.4482,161.3269,60.15,4.9,mb,,98,1.689,0.67,us,us100087y0,2017-03-09T20:29:03.040Z,"64km W of Kirakira, Solomon Islands",earthquake,7.8,6.4,0.051,123,reviewed,us,us
2017-03-09T17:17:04.890Z,33.385,-116.3661667,5.07,0.89,ml,41,122,0.05812,0.17,ci,ci37823128,2017-03-09T18:50:24.788Z,"14km N of Borrego Springs, CA",earthquake,0.22,0.74,0.111,23,reviewed,ci,ci
2017-03-09T17:11:38.804Z,61.3732,-149.7445,21.5,1.9,ml,,,,0.87,ak,ak15454277,2017-03-09T17:17:30.033Z,"17km SSW of Knik-Fairview, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-03-09T17:05:17.900Z,65.6147,-151.0106,0,1.1,ml,,,,0.64,ak,ak15454267,2017-03-09T17:21:46.401Z,"70km NE of Tanana, Alaska",earthquake,,1,,,automatic,ak,ak
2017-03-09T16:58:09.470Z,38.8293343,-122.7935028,1.71,0.46,md,7,66,0.009391,0.01,nc,nc72772146,2017-03-09T16:59:44.835Z,"6km W of Cobb, California",earthquake,0.55,2.07,0.1,3,automatic,nc,nc
2017-03-09T16:47:51.930Z,64.8315,-149.1212,24.1,0.3,ml,,,,0.47,ak,ak15454685,2017-03-09T18:55:05.802Z,"28km N of North Nenana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-09T16:46:33.580Z,37.4918333,-118.8646667,2.61,0.58,md,11,230,0.102,0.11,nc,nc72772141,2017-03-09T17:45:08.957Z,"19km SSE of Mammoth Lakes, California",earthquake,1.02,31.61,0.196,9,reviewed,nc,nc
2017-03-09T16:38:40.542Z,64.7561,-150.3165,4.9,0.8,ml,,,,0.37,ak,ak15454247,2017-03-09T16:41:37.168Z,"31km SSE of Manley Hot Springs, Alaska",earthquake,,1.8,,,automatic,ak,ak
2017-03-09T16:38:14.140Z,-4.6241,129.6964,148.34,4.8,mb,,50,3.058,0.82,us,us100087xt,2017-03-09T19:20:59.040Z,"164km SE of Saparua, Indonesia",earthquake,6.6,6.6,0.064,75,reviewed,us,us
2017-03-09T16:18:51.570Z,37.7608333,-119.3593333,7.27,1.13,md,10,226,0.2562,0.13,nc,nc72772131,2017-03-09T17:53:02.622Z,"19km E of Yosemite Valley, California",earthquake,1.05,6.09,0.118,7,reviewed,nc,nc
2017-03-09T16:15:03.005Z,38.4067,-118.9198,7.9,1.5,ml,14,126.52,0.131,0.1726,nn,nn00581441,2017-03-09T18:26:18.108Z,"28km WSW of Hawthorne, Nevada",earthquake,,4.3,0.23,3,reviewed,nn,nn
2017-03-09T16:08:41.003Z,64.8198,-151.9744,5,1,ml,,,,0.57,ak,ak15454073,2017-03-09T16:20:56.711Z,"39km S of Tanana, Alaska",earthquake,,7.5,,,automatic,ak,ak
2017-03-09T16:00:58.620Z,-42.7792,173.2661,44,4.3,mb,,154,0.253,0.76,us,us100087xl,2017-03-09T18:59:39.040Z,"53km SW of Kaikoura, New Zealand",earthquake,3.7,7.4,0.307,3,reviewed,us,us
2017-03-09T16:00:02.640Z,33.6933333,-116.797,14.62,0.59,ml,23,157,0.07131,0.09,ci,ci37823080,2017-03-09T16:07:52.682Z,"9km SW of Idyllwild, CA",earthquake,0.26,0.27,0.152,8,reviewed,ci,ci
2017-03-09T15:47:04.120Z,37.3573333,-122.2013333,9.78,0.88,md,10,124,0.009658,0.04,nc,nc72772126,2017-03-09T23:50:03.327Z,"4km SE of Portola Valley, California",earthquake,0.4,0.68,0.224,8,reviewed,nc,nc
2017-03-09T15:31:44.510Z,37.3563333,-122.2058333,9.47,1.28,md,14,126,0.01338,0.04,nc,nc72772121,2017-03-10T03:44:02.200Z,"4km SE of Portola Valley, California",earthquake,0.34,0.52,0.152,12,reviewed,nc,nc
2017-03-09T15:17:25.460Z,38.8341675,-122.7904968,1.78,0.95,md,16,50,0.004237,0.02,nc,nc72772116,2017-03-09T16:13:01.439Z,"6km WNW of Cobb, California",earthquake,0.3,0.42,0.11,6,automatic,nc,nc
2017-03-09T15:16:12.450Z,33.3225,-116.209,5.64,0.79,ml,22,200,0.1348,0.19,ci,ci37823032,2017-03-09T16:04:23.415Z,"17km ENE of Borrego Springs, CA",earthquake,0.51,1.51,0.105,12,reviewed,ci,ci
2017-03-09T14:55:45.680Z,36.1798333,-117.5953333,0.81,2.12,ml,28,52,0.149,0.15,ci,ci37823008,2017-03-09T15:58:35.160Z,"35km ENE of Coso Junction, CA",earthquake,0.17,0.44,0.111,42,reviewed,ci,ci
2017-03-09T14:44:36.030Z,38.8438339,-122.8258362,1.75,0.43,md,9,137,0.009178,0.01,nc,nc72772106,2017-03-09T15:45:04.385Z,"9km WNW of Cobb, California",earthquake,0.67,0.77,0.15,2,automatic,nc,nc
2017-03-09T14:30:34.550Z,37.5755,-118.8025,5.56,0.87,md,19,144,0.02564,0.06,nc,nc72772101,2017-03-09T17:21:05.744Z,"17km ESE of Mammoth Lakes, California",earthquake,0.38,0.63,0.208,13,reviewed,nc,nc
2017-03-09T14:28:57.710Z,37.0346667,-117.629,4.37,1.18,ml,14,84,0.1983,0.26,ci,ci37822984,2017-03-09T21:56:40.039Z,"57km ENE of Independence, CA",earthquake,0.41,2.94,0.134,6,reviewed,ci,ci
2017-03-09T14:23:42.170Z,40.561,-123.8588333,22.61,2.06,md,18,77,0.1375,0.09,nc,nc72772096,2017-03-10T02:53:02.101Z,"20km E of Hydesville, California",earthquake,0.31,0.5,0.056,11,reviewed,nc,nc
2017-03-09T13:59:44.520Z,37.5578333,-118.8193333,3.6,0.53,md,14,247,0.03306,0.04,nc,nc72772086,2017-03-09T17:13:04.083Z,"16km SE of Mammoth Lakes, California",earthquake,0.43,0.58,0.141,11,reviewed,nc,nc
2017-03-09T13:58:54.313Z,38.2896,-118.5933,0,-0.3,ml,4,295.11,0.08,0.1775,nn,nn00581532,2017-03-10T00:01:52.791Z,"26km S of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-03-09T13:58:10.610Z,33.2853333,-116.114,1.98,1.17,ml,51,50,0.1075,0.26,ci,ci37822952,2017-03-09T15:43:17.700Z,"15km W of Salton City, CA",earthquake,0.23,0.67,0.133,36,reviewed,ci,ci
2017-03-09T13:55:28.530Z,35.4833333,-118.3286667,2.76,0.91,ml,10,122,0.1626,0.08,ci,ci37822944,2017-03-09T14:32:09.446Z,"19km SE of Bodfish, CA",earthquake,0.25,1.04,0.142,11,reviewed,ci,ci
2017-03-09T13:47:28.140Z,34.0318333,-116.911,15.3,0.89,ml,39,85,0.0298,0.14,ci,ci37822936,2017-03-09T15:35:28.792Z,"12km E of Yucaipa, CA",earthquake,0.23,0.4,0.149,20,reviewed,ci,ci
2017-03-09T13:44:37.940Z,34.2213333,-117.4425,16.16,1.41,ml,34,53,0.04996,0.17,ci,ci37822928,2017-03-09T14:33:37.530Z,"4km W of Devore, CA",earthquake,0.32,0.46,0.416,30,reviewed,ci,ci
2017-03-09T13:35:16.880Z,-4.9229,155.1309,77.09,4.8,mb,,118,3.046,1.1,us,us100087xg,2017-03-09T13:52:03.040Z,"149km NNW of Arawa, Papua New Guinea",earthquake,7,10.4,0.139,16,reviewed,us,us
2017-03-09T13:29:27.180Z,12.0428,-69.6011,16.78,4.8,mb,,25,0.609,0.95,us,us100087xb,2017-03-10T14:31:27.650Z,"59km WSW of Dorp Soto, Curaçao",earthquake,4.9,3.8,0.058,92,reviewed,us,us
2017-03-09T13:13:42.200Z,33.4925,-116.4313333,14.58,0.61,ml,23,95,0.03118,0.18,ci,ci37822912,2017-03-09T14:32:28.184Z,"22km SSW of La Quinta, CA",earthquake,0.45,0.63,0.133,13,reviewed,ci,ci
2017-03-09T13:06:52.320Z,38.4091,-118.8727,7.9,0.6,ml,7,215.06,0.097,0.1808,nn,nn00581529,2017-03-09T23:52:37.224Z,"25km WSW of Hawthorne, Nevada",earthquake,,4.1,0,1,reviewed,nn,nn
2017-03-09T13:03:39.140Z,21.7531667,-156.8668333,31.966,4.71,ml,30,231,0.6314,0.19,hv,hv61636051,2017-03-10T00:13:35.090Z,"58km NNE of Kualapu'u, Hawaii",earthquake,0.48,0.94,0.164,52,reviewed,hv,hv
2017-03-09T12:58:39.320Z,35.4806667,-118.3283333,3.27,1.17,ml,12,123,0.1632,0.13,ci,ci37822896,2017-03-09T14:32:43.643Z,"19km SE of Bodfish, CA",earthquake,0.27,1.05,0.134,15,reviewed,ci,ci
2017-03-09T12:57:46.890Z,33.2291667,-116.7386667,9.17,1.79,ml,67,33,0.01816,0.22,ci,ci37822888,2017-03-09T14:33:44.350Z,"3km ESE of Lake Henshaw, CA",earthquake,0.23,0.53,0.176,26,reviewed,ci,ci
2017-03-09T12:54:14.547Z,38.3962,-118.8848,0,0.7,ml,5,219.06,0.332,0.1806,nn,nn00581528,2017-03-09T23:43:18.412Z,"26km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-03-09T12:47:29.230Z,33.4978333,-116.788,5,0.16,ml,21,67,0.07959,0.12,ci,ci37822880,2017-03-09T15:30:25.651Z,"9km NE of Aguanga, CA",earthquake,0.2,0.94,0.05,6,reviewed,ci,ci
2017-03-09T12:39:40.050Z,35.8628,-97.2163,6.06,1.7,mb_lg,,41,0.094,0.26,us,us100087x7,2017-03-10T03:08:36.040Z,"9km SSE of Langston, Oklahoma",earthquake,1,2.5,0.255,4,reviewed,us,us
2017-03-09T12:24:42.630Z,38.8153343,-122.8181686,2.39,1.18,md,19,78,0.01024,0.02,nc,nc72772061,2017-03-09T13:11:03.161Z,"6km NW of The Geysers, California",earthquake,0.23,0.45,0.14,6,automatic,nc,nc
2017-03-09T12:17:07.410Z,19.1926667,-155.6285,8.517,1.47,md,45,67,0.05466,0.23,hv,hv61636021,2017-03-10T00:03:17.660Z,"15km W of Pahala, Hawaii",earthquake,0.41,0.91,0.113,19,reviewed,hv,hv
2017-03-09T12:03:38.790Z,36.0096667,-89.8583333,3.55,2.11,md,21,101,0.04049,0.29,nm,nm60179441,2017-03-09T14:59:49.540Z,"8km SSW of Steele, Missouri",earthquake,0.44,0.65,0.051,11,reviewed,nm,nm
2017-03-09T11:58:43.550Z,34.039,-117.1005,7.1,0.64,ml,24,79,0.0105,0.17,ci,ci37822864,2017-03-09T15:27:38.122Z,"5km SE of Mentone, CA",earthquake,0.23,0.66,0.197,7,reviewed,ci,ci
2017-03-09T11:50:53.700Z,18.8488,-65.2695,31,2.9,Md,9,255.6,0.57761673,0.2,pr,pr17068004,2017-03-09T15:42:23.069Z,"60km N of Culebra, Puerto Rico",earthquake,1.8,8.1,0,8,reviewed,pr,pr
2017-03-09T11:50:48.530Z,33.6683333,-116.7368333,14.07,0.83,ml,45,37,0.04672,0.12,ci,ci37822856,2017-03-09T15:23:16.410Z,"8km SSW of Idyllwild, CA",earthquake,0.14,0.24,0.26,27,reviewed,ci,ci
2017-03-09T11:47:26.890Z,39.3361667,-122.8988333,6.77,1.78,md,28,38,0.161,0.05,nc,nc72772056,2017-03-10T01:14:02.923Z,"19km N of Upper Lake, California",earthquake,0.15,0.76,0.195,28,reviewed,nc,nc
2017-03-09T11:41:48.025Z,38.4041,-118.8748,10.6,0.7,ml,8,146.78,0.101,0.1292,nn,nn00581432,2017-03-09T18:20:01.771Z,"25km WSW of Hawthorne, Nevada",earthquake,,2.5,0,1,reviewed,nn,nn
2017-03-09T11:34:54.171Z,38.3464,-118.8704,0,0.6,ml,5,271.86,0.292,0.1924,nn,nn00581527,2017-03-09T23:40:09.652Z,"29km SW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-03-09T11:28:03.122Z,38.2595,-118.6579,5.1,0.4,ml,9,121.9,0.121,0.1087,nn,nn00581430,2017-03-09T18:01:25.159Z,"29km S of Hawthorne, Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2017-03-09T11:21:07.640Z,40.5556667,-123.8513333,22.95,2.8,md,26,71,0.1312,0.1,nc,nc72772046,2017-03-10T05:39:05.578Z,"20km E of Hydesville, California",earthquake,0.32,0.45,0.135,42,reviewed,nc,nc
2017-03-09T11:20:34.044Z,59.9395,-139.3881,0,1.9,ml,,,,0.98,ak,ak15453384,2017-03-09T11:35:44.880Z,"47km NNE of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-03-09T11:14:26.430Z,-60.1464,150.2962,10,5.9,mww,,96,7.346,0.84,us,us100087wv,2017-03-09T19:41:24.040Z,"West of Macquarie Island",earthquake,10.5,1.9,,,reviewed,us,us
2017-03-09T11:09:19.570Z,34.2696667,-118.6631667,8.7,1.19,ml,21,59,0.02732,0.23,ci,ci37822848,2017-03-09T14:33:32.166Z,"6km WNW of Chatsworth, CA",earthquake,0.46,0.8,0.221,28,reviewed,ci,ci
2017-03-09T11:00:49.335Z,36.9987,-117.6667,1.6,0.6,ml,14,207.85,0.235,0.1579,nn,nn00581429,2017-03-09T17:52:01.672Z,"56km NE of Lone Pine, California",earthquake,,2.9,0.16,9,reviewed,nn,nn
2017-03-09T10:57:02.332Z,39.1301,-119.6654,9.7,0.6,ml,9,84.03,0.331,0.1683,nn,nn00581508,2017-03-09T23:27:39.577Z,"9km ESE of Carson City, Nevada",earthquake,,2.5,1.78,3,reviewed,nn,nn
2017-03-09T10:48:39.220Z,38.0774,-0.8585,10.88,2.5,ml,,249,0.502,0.44,us,us10008823,2017-03-10T02:49:40.381Z,"1km W of Benejuzar, Spain",earthquake,11.4,12.9,0.256,2,reviewed,us,us
2017-03-09T10:46:32.780Z,38.8286667,-122.7931671,0.89,0.48,md,11,64,0.009975,0.04,nc,nc72772036,2017-03-09T11:19:01.968Z,"6km W of Cobb, California",earthquake,0.33,0.53,0.13,4,automatic,nc,nc
2017-03-09T10:43:46.304Z,62.8691,-149.7904,88.3,1.6,ml,,,,1.13,ak,ak15453378,2017-03-09T10:48:00.849Z,"62km NNE of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2017-03-09T10:05:08.310Z,36.0346667,-117.7806667,1.38,1.34,ml,26,71,0.01565,0.13,ci,ci37822832,2017-03-09T15:13:45.417Z,"15km E of Coso Junction, CA",earthquake,0.14,0.16,0.138,18,reviewed,ci,ci
2017-03-09T09:55:06.610Z,44.8358333,-111.5386667,11.25,0.56,md,8,98,0.077,0.16,mb,mb80201814,2017-03-09T14:53:09.330Z,"39km WNW of West Yellowstone, Montana",earthquake,0.63,0.83,0.26,2,reviewed,mb,mb
2017-03-09T09:29:22.930Z,36.5307,-116.9366,0,0.8,ml,17,175.74,0.197,0.1501,nn,nn00581427,2017-03-09T17:42:33.084Z,"44km SSW of Beatty, Nevada",earthquake,,0,0.34,10,reviewed,nn,nn
2017-03-09T09:27:19.370Z,36.1891667,-118.0981667,1.78,1.23,ml,22,91,0.2095,0.17,ci,ci37822824,2017-03-09T15:06:43.310Z,"13km SW of Olancha, CA",earthquake,0.22,0.98,0.15,15,reviewed,ci,ci
2017-03-09T08:51:40.400Z,34.4173333,-118.6516667,7.02,1.08,ml,32,73,0.01087,0.24,ci,ci37822816,2017-03-09T15:00:00.885Z,"8km SSW of Castaic, CA",earthquake,0.34,0.45,0.139,23,reviewed,ci,ci
2017-03-09T08:49:09.190Z,33.516,-116.5066667,13.53,0.27,ml,19,93,0.04611,0.19,ci,ci37822808,2017-03-09T14:34:05.931Z,"16km ESE of Anza, CA",earthquake,0.45,0.69,0.13,5,reviewed,ci,ci
2017-03-09T08:31:16.770Z,37.1655,-118.334,17.02,1.91,md,14,327,0.2618,0.05,nc,nc72772031,2017-03-09T19:13:01.781Z,"2km ESE of Big Pine, California",earthquake,1.26,0.61,0.182,11,reviewed,nc,nc
2017-03-09T08:31:02.530Z,19.414,-155.624,2.732,3.15,ml,45,108,0.0117,0.16,hv,hv61635831,2017-03-10T10:35:55.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.32,0.184,43,reviewed,hv,hv
2017-03-09T08:14:10.630Z,46.7986667,-112.1716667,2.7,0.8,ml,12,135,0.12,0.13,mb,mb80201809,2017-03-09T14:50:36.030Z,"11km NW of Helena Valley Northwest, Montana",earthquake,0.35,0.82,0.015,2,reviewed,mb,mb
2017-03-09T08:02:58.580Z,39.9991667,-123.3783333,29.91,1.85,md,9,166,0.1767,0.03,nc,nc72772021,2017-03-09T18:47:03.738Z,"25km NNW of Covelo, California",earthquake,0.65,1.21,0.129,9,reviewed,nc,nc
2017-03-09T08:02:26.734Z,38.701,-118.4809,7.4,1,ml,8,96.12,0.289,0.1512,nn,nn00581490,2017-03-09T21:40:56.065Z,"23km NNE of Hawthorne, Nevada",earthquake,,14.9,0.05,2,reviewed,nn,nn
2017-03-09T07:54:42.550Z,37.2645,-98.139,1.81,2.4,mb_lg,,113,0.117,0.23,us,us100087wg,2017-03-09T08:08:06.040Z,"10km WSW of Harper, Kansas",earthquake,1.7,5,0.193,8,reviewed,us,us
2017-03-09T07:54:32.040Z,38.8083344,-122.8170013,2.75,0.88,md,9,124,0.009528,0.01,nc,nc72772016,2017-03-09T07:56:08.532Z,"6km WNW of The Geysers, California",earthquake,0.44,0.63,0.09,3,automatic,nc,nc
2017-03-09T07:40:10.468Z,58.6433,-135.0159,13.8,1.5,ml,,,,0.33,ak,ak15453231,2017-03-09T07:46:17.098Z,"49km ENE of Gustavus, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-09T07:32:26.457Z,61.8103,-151.0809,76.3,1.6,ml,,,,0.43,ak,ak15453227,2017-03-09T07:46:16.853Z,"55km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-03-09T07:07:49.920Z,33.6506667,-116.7125,12.57,0.89,ml,34,55,0.06036,0.14,ci,ci37822800,2017-03-09T14:34:51.090Z,"10km S of Idyllwild, CA",earthquake,0.19,0.34,0.227,27,reviewed,ci,ci
